,Area,Area Id,Variable Name,Variable Id,Year,Value
370,Belgium,255.0,Municipal water withdrawal,4251.0,1997.0,0.8740000000000001
371,Belgium,255.0,Municipal water withdrawal,4251.0,2002.0,0.7358
372,Belgium,255.0,Municipal water withdrawal,4251.0,2007.0,0.7304
373,Belgium,255.0,Municipal water withdrawal,4251.0,2012.0,0.725
374,Belgium,255.0,Municipal water withdrawal,4251.0,2015.0,0.7390000000000001
375,Bosnia and Herzegovina,80.0,Municipal water withdrawal,4251.0,2002.0,0.3556
376,Bosnia and Herzegovina,80.0,Municipal water withdrawal,4251.0,2007.0,0.3504
377,Bosnia and Herzegovina,80.0,Municipal water withdrawal,4251.0,2012.0,0.3593
378,Bosnia and Herzegovina,80.0,Municipal water withdrawal,4251.0,2017.0,0.3608
379,Bulgaria,27.0,Municipal water withdrawal,4251.0,1988.0,0.41700000000000004
380,Bulgaria,27.0,Municipal water withdrawal,4251.0,2002.0,1.07
381,Bulgaria,27.0,Municipal water withdrawal,4251.0,2012.0,0.9338
382,Bulgaria,27.0,Municipal water withdrawal,4251.0,2017.0,0.882
383,Croatia,98.0,Municipal water withdrawal,4251.0,1997.0,0.5309
384,Croatia,98.0,Municipal water withdrawal,4251.0,2002.0,0.5048
385,Croatia,98.0,Municipal water withdrawal,4251.0,2007.0,0.5259
386,Croatia,98.0,Municipal water withdrawal,4251.0,2012.0,0.513
387,Croatia,98.0,Municipal water withdrawal,4251.0,2017.0,0.455
388,Cyprus,50.0,Municipal water withdrawal,4251.0,1990.0,0.055
389,Cyprus,50.0,Municipal water withdrawal,4251.0,1993.0,0.05
390,Cyprus,50.0,Municipal water withdrawal,4251.0,2002.0,0.0461
391,Cyprus,50.0,Municipal water withdrawal,4251.0,2007.0,0.0656
392,Cyprus,50.0,Municipal water withdrawal,4251.0,2012.0,0.0788
393,Cyprus,50.0,Municipal water withdrawal,4251.0,2017.0,0.11
394,Czechia,167.0,Municipal water withdrawal,4251.0,1997.0,0.9585
395,Czechia,167.0,Municipal water withdrawal,4251.0,2012.0,0.6371
396,Czechia,167.0,Municipal water withdrawal,4251.0,2017.0,0.6166
397,Denmark,54.0,Municipal water withdrawal,4251.0,1990.0,0.5710000000000001
398,Denmark,54.0,Municipal water withdrawal,4251.0,2002.0,0.4408
399,Denmark,54.0,Municipal water withdrawal,4251.0,2007.0,0.41100000000000003
400,Denmark,54.0,Municipal water withdrawal,4251.0,2012.0,0.4012
401,Denmark,54.0,Municipal water withdrawal,4251.0,2016.0,0.3815
402,Estonia,63.0,Municipal water withdrawal,4251.0,1995.0,0.08800000000000001
403,Estonia,63.0,Municipal water withdrawal,4251.0,2000.0,0.0852
404,Estonia,63.0,Municipal water withdrawal,4251.0,2012.0,0.061
405,Estonia,63.0,Municipal water withdrawal,4251.0,2017.0,0.0594
406,Finland,67.0,Municipal water withdrawal,4251.0,1990.0,0.424
407,Finland,67.0,Municipal water withdrawal,4251.0,1995.0,0.41200000000000003
408,Finland,67.0,Municipal water withdrawal,4251.0,2002.0,0.40399999999999997
409,Finland,67.0,Municipal water withdrawal,4251.0,2006.0,0.4094
410,Finland,67.0,Municipal water withdrawal,4251.0,2011.0,0.4
411,Finland,67.0,Municipal water withdrawal,4251.0,2017.0,0.4
412,France,68.0,Municipal water withdrawal,4251.0,1992.0,5.982
413,France,68.0,Municipal water withdrawal,4251.0,1997.0,5.89
414,France,68.0,Municipal water withdrawal,4251.0,2002.0,5.966
415,France,68.0,Municipal water withdrawal,4251.0,2007.0,5.683
416,France,68.0,Municipal water withdrawal,4251.0,2012.0,5.38
417,France,68.0,Municipal water withdrawal,4251.0,2016.0,5.175
418,Germany,79.0,Municipal water withdrawal,4251.0,1995.0,5.8
419,Germany,79.0,Municipal water withdrawal,4251.0,2001.0,5.409
420,Germany,79.0,Municipal water withdrawal,4251.0,2016.0,4.388
421,Greece,84.0,Municipal water withdrawal,4251.0,1997.0,0.8614
422,Greece,84.0,Municipal water withdrawal,4251.0,2007.0,0.8462
423,Greece,84.0,Municipal water withdrawal,4251.0,2012.0,1.526
424,Greece,84.0,Municipal water withdrawal,4251.0,2016.0,1.9909999999999999
425,Hungary,97.0,Municipal water withdrawal,4251.0,1992.0,0.9841
426,Hungary,97.0,Municipal water withdrawal,4251.0,1996.0,0.8288
427,Hungary,97.0,Municipal water withdrawal,4251.0,2002.0,0.8311
428,Hungary,97.0,Municipal water withdrawal,4251.0,2007.0,0.7929999999999999
429,Hungary,97.0,Municipal water withdrawal,4251.0,2012.0,0.716
430,Hungary,97.0,Municipal water withdrawal,4251.0,2017.0,0.6245
431,Iceland,99.0,Municipal water withdrawal,4251.0,1992.0,0.087
432,Iceland,99.0,Municipal water withdrawal,4251.0,2002.0,0.081
433,Iceland,99.0,Municipal water withdrawal,4251.0,2004.0,0.081
434,Iceland,99.0,Municipal water withdrawal,4251.0,2012.0,0.094
435,Iceland,99.0,Municipal water withdrawal,4251.0,2016.0,0.08
436,Ireland,104.0,Municipal water withdrawal,4251.0,1994.0,0.47
437,Ireland,104.0,Municipal water withdrawal,4251.0,2002.0,0.58
438,Ireland,104.0,Municipal water withdrawal,4251.0,2007.0,0.679
439,Ireland,104.0,Municipal water withdrawal,4251.0,2012.0,0.628
440,Ireland,104.0,Municipal water withdrawal,4251.0,2016.0,0.631
441,Italy,106.0,Municipal water withdrawal,4251.0,1990.0,6.5
442,Italy,106.0,Municipal water withdrawal,4251.0,1999.0,9.111
443,Italy,106.0,Municipal water withdrawal,4251.0,2005.0,8.942
444,Italy,106.0,Municipal water withdrawal,4251.0,2012.0,9.451
445,Italy,106.0,Municipal water withdrawal,4251.0,2015.0,9.488
446,Latvia,119.0,Municipal water withdrawal,4251.0,2007.0,0.125
447,Latvia,119.0,Municipal water withdrawal,4251.0,2012.0,0.1631
448,Latvia,119.0,Municipal water withdrawal,4251.0,2017.0,0.0944
449,Liechtenstein,125.0,Municipal water withdrawal,4251.0,2017.0,0.0079
450,Lithuania,126.0,Municipal water withdrawal,4251.0,1995.0,0.205
451,Lithuania,126.0,Municipal water withdrawal,4251.0,2001.0,0.172
452,Lithuania,126.0,Municipal water withdrawal,4251.0,2017.0,0.1304
453,Luxembourg,256.0,Municipal water withdrawal,4251.0,1989.0,0.0561
454,Luxembourg,256.0,Municipal water withdrawal,4251.0,1995.0,0.042
455,Luxembourg,256.0,Municipal water withdrawal,4251.0,1999.0,0.0461
456,Luxembourg,256.0,Municipal water withdrawal,4251.0,2012.0,0.0406
457,Luxembourg,256.0,Municipal water withdrawal,4251.0,2017.0,0.0436
458,Malta,134.0,Municipal water withdrawal,4251.0,1995.0,0.049
459,Malta,134.0,Municipal water withdrawal,4251.0,2002.0,0.0344
460,Malta,134.0,Municipal water withdrawal,4251.0,2003.0,0.0344
461,Malta,134.0,Municipal water withdrawal,4251.0,2012.0,0.015
462,Malta,134.0,Municipal water withdrawal,4251.0,2017.0,0.0374
463,Monaco,140.0,Municipal water withdrawal,4251.0,1990.0,0.0067
464,Monaco,140.0,Municipal water withdrawal,4251.0,1997.0,0.006
465,Monaco,140.0,Municipal water withdrawal,4251.0,2002.0,0.0058
466,Monaco,140.0,Municipal water withdrawal,4251.0,2007.0,0.0055
467,Monaco,140.0,Municipal water withdrawal,4251.0,2009.0,0.005
468,Montenegro,273.0,Municipal water withdrawal,4251.0,2008.0,0.0964
469,Netherlands,150.0,Municipal water withdrawal,4251.0,1991.0,1.28
470,Netherlands,150.0,Municipal water withdrawal,4251.0,1996.0,1.2670000000000001
471,Netherlands,150.0,Municipal water withdrawal,4251.0,2001.0,1.3030000000000002
472,Netherlands,150.0,Municipal water withdrawal,4251.0,2007.0,1.248
473,Netherlands,150.0,Municipal water withdrawal,4251.0,2012.0,1.217
474,Netherlands,150.0,Municipal water withdrawal,4251.0,2016.0,1.26
475,North Macedonia,154.0,Municipal water withdrawal,4251.0,1996.0,0.215
476,North Macedonia,154.0,Municipal water withdrawal,4251.0,2002.0,0.2121
477,North Macedonia,154.0,Municipal water withdrawal,4251.0,2007.0,0.2264
478,North Macedonia,154.0,Municipal water withdrawal,4251.0,2017.0,0.2775
479,Norway,162.0,Municipal water withdrawal,4251.0,1990.0,0.75
480,Norway,162.0,Municipal water withdrawal,4251.0,1996.0,0.7809999999999999
481,Norway,162.0,Municipal water withdrawal,4251.0,2002.0,0.8079999999999999
482,Norway,162.0,Municipal water withdrawal,4251.0,2007.0,0.9482
483,Norway,162.0,Municipal water withdrawal,4251.0,2012.0,0.816
484,Norway,162.0,Municipal water withdrawal,4251.0,2017.0,0.7753
485,Poland,173.0,Municipal water withdrawal,4251.0,1992.0,2.84
486,Poland,173.0,Municipal water withdrawal,4251.0,1997.0,2.292
487,Poland,173.0,Municipal water withdrawal,4251.0,2012.0,2.031
488,Poland,173.0,Municipal water withdrawal,4251.0,2017.0,2.028
489,Portugal,174.0,Municipal water withdrawal,4251.0,1991.0,0.4
490,Portugal,174.0,Municipal water withdrawal,4251.0,1998.0,0.872
491,Portugal,174.0,Municipal water withdrawal,4251.0,2007.0,0.9763
492,Portugal,174.0,Municipal water withdrawal,4251.0,2012.0,0.9105
493,Portugal,174.0,Municipal water withdrawal,4251.0,2017.0,0.9141
494,Republic of Moldova,146.0,Municipal water withdrawal,4251.0,1992.0,0.26899999999999996
495,Republic of Moldova,146.0,Municipal water withdrawal,4251.0,2000.0,0.16399999999999998
496,Republic of Moldova,146.0,Municipal water withdrawal,4251.0,2005.0,0.146
497,Republic of Moldova,146.0,Municipal water withdrawal,4251.0,2017.0,0.14800000000000002
498,Romania,183.0,Municipal water withdrawal,4251.0,1990.0,2.25
499,Romania,183.0,Municipal water withdrawal,4251.0,1997.0,2.05
500,Romania,183.0,Municipal water withdrawal,4251.0,2002.0,1.86
501,Romania,183.0,Municipal water withdrawal,4251.0,2006.0,1.06
502,Romania,183.0,Municipal water withdrawal,4251.0,2012.0,1.053
503,Romania,183.0,Municipal water withdrawal,4251.0,2017.0,1.048
504,Russian Federation,185.0,Municipal water withdrawal,4251.0,1994.0,14.3
505,Russian Federation,185.0,Municipal water withdrawal,4251.0,2001.0,13.4
506,Russian Federation,185.0,Municipal water withdrawal,4251.0,2017.0,17.71
507,Serbia,272.0,Municipal water withdrawal,4251.0,2012.0,0.6812
508,Serbia,272.0,Municipal water withdrawal,4251.0,2017.0,0.6595
509,Slovakia,199.0,Municipal water withdrawal,4251.0,1997.0,0.48200000000000004
510,Slovakia,199.0,Municipal water withdrawal,4251.0,2002.0,0.4159
511,Slovakia,199.0,Municipal water withdrawal,4251.0,2007.0,0.3585
512,Slovakia,199.0,Municipal water withdrawal,4251.0,2012.0,0.3058
513,Slovakia,199.0,Municipal water withdrawal,4251.0,2017.0,0.2935
514,Slovenia,198.0,Municipal water withdrawal,4251.0,1992.0,0.2593
515,Slovenia,198.0,Municipal water withdrawal,4251.0,1997.0,0.2536
516,Slovenia,198.0,Municipal water withdrawal,4251.0,2002.0,0.1871
517,Slovenia,198.0,Municipal water withdrawal,4251.0,2007.0,0.1674
518,Slovenia,198.0,Municipal water withdrawal,4251.0,2012.0,0.1617
519,Slovenia,198.0,Municipal water withdrawal,4251.0,2017.0,0.1695
520,Spain,203.0,Municipal water withdrawal,4251.0,1991.0,6.8
521,Spain,203.0,Municipal water withdrawal,4251.0,1997.0,4.5089999999999995
522,Spain,203.0,Municipal water withdrawal,4251.0,2002.0,5.4479999999999995
523,Spain,203.0,Municipal water withdrawal,4251.0,2007.0,5.898
524,Spain,203.0,Municipal water withdrawal,4251.0,2012.0,4.599
525,Spain,203.0,Municipal water withdrawal,4251.0,2016.0,4.89
526,Sweden,210.0,Municipal water withdrawal,4251.0,1992.0,1.016
527,Sweden,210.0,Municipal water withdrawal,4251.0,1997.0,1.052
528,Sweden,210.0,Municipal water withdrawal,4251.0,2002.0,1.038
529,Sweden,210.0,Municipal water withdrawal,4251.0,2007.0,1.0
530,Sweden,210.0,Municipal water withdrawal,4251.0,2010.0,1.0190000000000001
531,Sweden,210.0,Municipal water withdrawal,4251.0,2015.0,0.955
532,Switzerland,211.0,Municipal water withdrawal,4251.0,1992.0,1.192
533,Switzerland,211.0,Municipal water withdrawal,4251.0,1997.0,1.056
534,Switzerland,211.0,Municipal water withdrawal,4251.0,2002.0,1.069
535,Switzerland,211.0,Municipal water withdrawal,4251.0,2006.0,0.981
536,Switzerland,211.0,Municipal water withdrawal,4251.0,2012.0,1.202
537,Switzerland,211.0,Municipal water withdrawal,4251.0,2017.0,0.9309999999999999
538,Ukraine,230.0,Municipal water withdrawal,4251.0,1992.0,4.637
539,Ukraine,230.0,Municipal water withdrawal,4251.0,2000.0,3.3110000000000004
540,Ukraine,230.0,Municipal water withdrawal,4251.0,2005.0,3.318
541,Ukraine,230.0,Municipal water withdrawal,4251.0,2010.0,3.266
542,Ukraine,230.0,Municipal water withdrawal,4251.0,2017.0,2.397
543,United Kingdom,229.0,Municipal water withdrawal,4251.0,2002.0,7.312
544,United Kingdom,229.0,Municipal water withdrawal,4251.0,2007.0,5.99
545,United Kingdom,229.0,Municipal water withdrawal,4251.0,2012.0,5.827999999999999
546,United Kingdom,229.0,Municipal water withdrawal,4251.0,2016.0,6.227
547,Albania,3.0,Total water withdrawal,4253.0,1990.0,1.2
548,Albania,3.0,Total water withdrawal,4253.0,2000.0,1.838
549,Albania,3.0,Total water withdrawal,4253.0,2006.0,1.311
550,Austria,11.0,Total water withdrawal,4253.0,1990.0,3.807
551,Austria,11.0,Total water withdrawal,4253.0,1997.0,3.6439999999999997
552,Austria,11.0,Total water withdrawal,4253.0,2002.0,3.668
553,Austria,11.0,Total water withdrawal,4253.0,2010.0,3.492
554,Belarus,57.0,Total water withdrawal,4253.0,1995.0,1.98
555,Belarus,57.0,Total water withdrawal,4253.0,2000.0,1.837
556,Belarus,57.0,Total water withdrawal,4253.0,2005.0,1.706
557,Belarus,57.0,Total water withdrawal,4253.0,2010.0,1.548
558,Belarus,57.0,Total water withdrawal,4253.0,2017.0,1.3969999999999998
559,Belgium,255.0,Total water withdrawal,4253.0,1997.0,7.69
560,Belgium,255.0,Total water withdrawal,4253.0,2002.0,6.7379999999999995
561,Belgium,255.0,Total water withdrawal,4253.0,2007.0,6.2170000000000005
562,Belgium,255.0,Total water withdrawal,4253.0,2012.0,6.017
563,Belgium,255.0,Total water withdrawal,4253.0,2015.0,3.9939999999999998
564,Bulgaria,27.0,Total water withdrawal,4253.0,1990.0,7.494
565,Bulgaria,27.0,Total water withdrawal,4253.0,2002.0,6.5889999999999995
566,Bulgaria,27.0,Total water withdrawal,4253.0,2007.0,6.202000000000001
567,Bulgaria,27.0,Total water withdrawal,4253.0,2012.0,5.715
568,Bulgaria,27.0,Total water withdrawal,4253.0,2017.0,5.659
569,Croatia,98.0,Total water withdrawal,4253.0,2002.0,0.5735
570,Croatia,98.0,Total water withdrawal,4253.0,2012.0,0.6693
571,Croatia,98.0,Total water withdrawal,4253.0,2017.0,0.715
572,Cyprus,50.0,Total water withdrawal,4253.0,1990.0,0.226
573,Cyprus,50.0,Total water withdrawal,4253.0,1993.0,0.21100000000000002
574,Cyprus,50.0,Total water withdrawal,4253.0,2002.0,0.2102
575,Cyprus,50.0,Total water withdrawal,4253.0,2007.0,0.2166
576,Cyprus,50.0,Total water withdrawal,4253.0,2012.0,0.2558
577,Cyprus,50.0,Total water withdrawal,4253.0,2017.0,0.311
578,Czechia,167.0,Total water withdrawal,4253.0,1997.0,2.4930000000000003
579,Czechia,167.0,Total water withdrawal,4253.0,2002.0,1.9080000000000001
580,Czechia,167.0,Total water withdrawal,4253.0,2007.0,1.969
581,Czechia,167.0,Total water withdrawal,4253.0,2012.0,1.841
582,Czechia,167.0,Total water withdrawal,4253.0,2017.0,1.63
583,Denmark,54.0,Total water withdrawal,4253.0,1990.0,1.261
584,Denmark,54.0,Total water withdrawal,4253.0,1997.0,0.9325
585,Denmark,54.0,Total water withdrawal,4253.0,2002.0,0.6679
586,Denmark,54.0,Total water withdrawal,4253.0,2007.0,0.5708
587,Denmark,54.0,Total water withdrawal,4253.0,2012.0,0.7285
588,Denmark,54.0,Total water withdrawal,4253.0,2016.0,0.7411
589,Estonia,63.0,Total water withdrawal,4253.0,1992.0,2.63
590,Estonia,63.0,Total water withdrawal,4253.0,1995.0,1.358
591,Estonia,63.0,Total water withdrawal,4253.0,2002.0,1.413
592,Estonia,63.0,Total water withdrawal,4253.0,2007.0,1.834
593,Estonia,63.0,Total water withdrawal,4253.0,2012.0,1.631
594,Estonia,63.0,Total water withdrawal,4253.0,2017.0,1.785
595,Finland,67.0,Total water withdrawal,4253.0,1990.0,2.347
596,Finland,67.0,Total water withdrawal,4253.0,1995.0,2.5860000000000003
597,Finland,67.0,Total water withdrawal,4253.0,1999.0,2.3280000000000003
598,Finland,67.0,Total water withdrawal,4253.0,2006.0,6.562
599,France,68.0,Total water withdrawal,4253.0,1992.0,39.22
600,France,68.0,Total water withdrawal,4253.0,1997.0,30.34
601,France,68.0,Total water withdrawal,4253.0,2002.0,32.37
602,France,68.0,Total water withdrawal,4253.0,2007.0,31.41
603,France,68.0,Total water withdrawal,4253.0,2012.0,28.06
604,France,68.0,Total water withdrawal,4253.0,2016.0,26.44
605,Germany,79.0,Total water withdrawal,4253.0,1991.0,46.27
606,Germany,79.0,Total water withdrawal,4253.0,1995.0,45.2
607,Germany,79.0,Total water withdrawal,4253.0,2001.0,39.15
608,Germany,79.0,Total water withdrawal,4253.0,2007.0,32.3
609,Germany,79.0,Total water withdrawal,4253.0,2010.0,33.04
610,Germany,79.0,Total water withdrawal,4253.0,2016.0,24.44
611,Greece,84.0,Total water withdrawal,4253.0,1992.0,8.038
612,Greece,84.0,Total water withdrawal,4253.0,1997.0,8.695
613,Greece,84.0,Total water withdrawal,4253.0,2002.0,9.259
614,Greece,84.0,Total water withdrawal,4253.0,2007.0,9.63
615,Greece,84.0,Total water withdrawal,4253.0,2012.0,9.935
616,Greece,84.0,Total water withdrawal,4253.0,2016.0,11.24
617,Hungary,97.0,Total water withdrawal,4253.0,1992.0,7.1370000000000005
618,Hungary,97.0,Total water withdrawal,4253.0,1996.0,6.01
619,Hungary,97.0,Total water withdrawal,4253.0,2002.0,5.72
620,Hungary,97.0,Total water withdrawal,4253.0,2007.0,5.584
621,Hungary,97.0,Total water withdrawal,4253.0,2012.0,5.051
622,Hungary,97.0,Total water withdrawal,4253.0,2017.0,4.501
623,Iceland,99.0,Total water withdrawal,4253.0,1992.0,0.16699999999999998
624,Iceland,99.0,Total water withdrawal,4253.0,2002.0,0.165
625,Iceland,99.0,Total water withdrawal,4253.0,2004.0,0.165
626,Iceland,99.0,Total water withdrawal,4253.0,2012.0,0.2943
627,Iceland,99.0,Total water withdrawal,4253.0,2016.0,0.26
628,Ireland,104.0,Total water withdrawal,4253.0,1994.0,1.176
629,Ireland,104.0,Total water withdrawal,4253.0,2007.0,0.73
630,Ireland,104.0,Total water withdrawal,4253.0,2009.0,0.757
631,Italy,106.0,Total water withdrawal,4253.0,2000.0,45.41
632,Italy,106.0,Total water withdrawal,4253.0,2008.0,53.75
633,Italy,106.0,Total water withdrawal,4253.0,2015.0,34.19
634,Latvia,119.0,Total water withdrawal,4253.0,1995.0,0.418
635,Latvia,119.0,Total water withdrawal,4253.0,2002.0,0.2563
636,Latvia,119.0,Total water withdrawal,4253.0,2007.0,0.2182
637,Latvia,119.0,Total water withdrawal,4253.0,2012.0,0.2602
638,Latvia,119.0,Total water withdrawal,4253.0,2017.0,0.1811
639,Lithuania,126.0,Total water withdrawal,4253.0,1995.0,4.352
640,Lithuania,126.0,Total water withdrawal,4253.0,2001.0,2.7680000000000002
641,Lithuania,126.0,Total water withdrawal,4253.0,2007.0,2.269
642,Lithuania,126.0,Total water withdrawal,4253.0,2017.0,0.259
643,Luxembourg,256.0,Total water withdrawal,4253.0,1995.0,0.0565
644,Luxembourg,256.0,Total water withdrawal,4253.0,1999.0,0.0605
645,Luxembourg,256.0,Total water withdrawal,4253.0,2012.0,0.0445
646,Luxembourg,256.0,Total water withdrawal,4253.0,2017.0,0.0456
647,Malta,134.0,Total water withdrawal,4253.0,1995.0,0.055999999999999994
648,Malta,134.0,Total water withdrawal,4253.0,2002.0,0.0538
649,Malta,134.0,Total water withdrawal,4253.0,2007.0,0.0557
650,Malta,134.0,Total water withdrawal,4253.0,2012.0,0.0401
651,Malta,134.0,Total water withdrawal,4253.0,2017.0,0.0638
652,Monaco,140.0,Total water withdrawal,4253.0,1990.0,0.0067
653,Monaco,140.0,Total water withdrawal,4253.0,1997.0,0.006
654,Monaco,140.0,Total water withdrawal,4253.0,2002.0,0.0058
655,Monaco,140.0,Total water withdrawal,4253.0,2007.0,0.0055
656,Monaco,140.0,Total water withdrawal,4253.0,2009.0,0.005
657,Montenegro,273.0,Total water withdrawal,4253.0,2010.0,0.1609
658,Netherlands,150.0,Total water withdrawal,4253.0,1991.0,7.983
659,Netherlands,150.0,Total water withdrawal,4253.0,1996.0,6.507000000000001
660,Netherlands,150.0,Total water withdrawal,4253.0,2002.0,8.914
661,Netherlands,150.0,Total water withdrawal,4253.0,2007.0,10.95
662,Netherlands,150.0,Total water withdrawal,4253.0,2012.0,10.72
663,Netherlands,150.0,Total water withdrawal,4253.0,2016.0,16.08
664,North Macedonia,154.0,Total water withdrawal,4253.0,1996.0,1.555
665,North Macedonia,154.0,Total water withdrawal,4253.0,2002.0,0.6332
666,North Macedonia,154.0,Total water withdrawal,4253.0,2007.0,0.5512
667,North Macedonia,154.0,Total water withdrawal,4253.0,2017.0,0.5235
668,Norway,162.0,Total water withdrawal,4253.0,1996.0,2.42
669,Norway,162.0,Total water withdrawal,4253.0,2002.0,2.399
670,Norway,162.0,Total water withdrawal,4253.0,2007.0,3.0260000000000002
671,Poland,173.0,Total water withdrawal,4253.0,1992.0,13.39
672,Poland,173.0,Total water withdrawal,4253.0,1997.0,12.8
673,Poland,173.0,Total water withdrawal,4253.0,2002.0,11.73
674,Poland,173.0,Total water withdrawal,4253.0,2007.0,12.03
675,Poland,173.0,Total water withdrawal,4253.0,2012.0,11.48
676,Poland,173.0,Total water withdrawal,4253.0,2017.0,10.08
677,Portugal,174.0,Total water withdrawal,4253.0,1991.0,8.6
678,Portugal,174.0,Total water withdrawal,4253.0,1998.0,11.14
679,Portugal,174.0,Total water withdrawal,4253.0,2007.0,9.151
680,Republic of Moldova,146.0,Total water withdrawal,4253.0,1992.0,1.963
681,Republic of Moldova,146.0,Total water withdrawal,4253.0,2007.0,1.065
682,Republic of Moldova,146.0,Total water withdrawal,4253.0,2017.0,0.84
683,Romania,183.0,Total water withdrawal,4253.0,1990.0,20.41
684,Romania,183.0,Total water withdrawal,4253.0,1997.0,12.46
685,Romania,183.0,Total water withdrawal,4253.0,2002.0,9.222000000000001
686,Romania,183.0,Total water withdrawal,4253.0,2007.0,6.8839999999999995
687,Romania,183.0,Total water withdrawal,4253.0,2012.0,6.482
688,Romania,183.0,Total water withdrawal,4253.0,2017.0,6.773
689,Russian Federation,185.0,Total water withdrawal,4253.0,1994.0,77.1
690,Russian Federation,185.0,Total water withdrawal,4253.0,2001.0,66.2
691,Russian Federation,185.0,Total water withdrawal,4253.0,2017.0,64.41
692,Serbia,272.0,Total water withdrawal,4253.0,2007.0,3.958
693,Serbia,272.0,Total water withdrawal,4253.0,2012.0,4.4030000000000005
694,Serbia,272.0,Total water withdrawal,4253.0,2017.0,5.377000000000001
695,Slovakia,199.0,Total water withdrawal,4253.0,1997.0,1.31
696,Slovakia,199.0,Total water withdrawal,4253.0,2002.0,1.094
697,Slovakia,199.0,Total water withdrawal,4253.0,2007.0,0.688
698,Slovakia,199.0,Total water withdrawal,4253.0,2012.0,0.6653
699,Slovakia,199.0,Total water withdrawal,4253.0,2017.0,0.5563
700,Slovenia,198.0,Total water withdrawal,4253.0,2002.0,0.8992
701,Slovenia,198.0,Total water withdrawal,4253.0,2007.0,0.9349
702,Slovenia,198.0,Total water withdrawal,4253.0,2012.0,0.9281
703,Slovenia,198.0,Total water withdrawal,4253.0,2017.0,0.9314
704,Spain,203.0,Total water withdrawal,4253.0,1991.0,36.9
705,Spain,203.0,Total water withdrawal,4253.0,1997.0,34.6
706,Spain,203.0,Total water withdrawal,4253.0,2002.0,35.94
707,Spain,203.0,Total water withdrawal,4253.0,2007.0,35.57
708,Spain,203.0,Total water withdrawal,4253.0,2012.0,36.64
709,Spain,203.0,Total water withdrawal,4253.0,2016.0,31.22
710,Sweden,210.0,Total water withdrawal,4253.0,1992.0,2.9730000000000003
711,Sweden,210.0,Total water withdrawal,4253.0,1997.0,2.7110000000000003
712,Sweden,210.0,Total water withdrawal,4253.0,2002.0,2.676
713,Sweden,210.0,Total water withdrawal,4253.0,2007.0,2.63
714,Sweden,210.0,Total water withdrawal,4253.0,2010.0,2.6889999999999996
715,Sweden,210.0,Total water withdrawal,4253.0,2015.0,2.375
716,Switzerland,211.0,Total water withdrawal,4253.0,1992.0,2.695
717,Switzerland,211.0,Total water withdrawal,4253.0,1997.0,2.559
718,Switzerland,211.0,Total water withdrawal,4253.0,2002.0,2.5180000000000002
719,Switzerland,211.0,Total water withdrawal,4253.0,2012.0,2.005
720,Ukraine,230.0,Total water withdrawal,4253.0,1992.0,26.0
721,Ukraine,230.0,Total water withdrawal,4253.0,2000.0,18.28
722,Ukraine,230.0,Total water withdrawal,4253.0,2005.0,15.08
723,Ukraine,230.0,Total water withdrawal,4253.0,2010.0,14.85
724,Ukraine,230.0,Total water withdrawal,4253.0,2017.0,9.18
725,United Kingdom,229.0,Total water withdrawal,4253.0,1990.0,12.05
726,United Kingdom,229.0,Total water withdrawal,4253.0,1995.0,12.12
727,United Kingdom,229.0,Total water withdrawal,4253.0,2002.0,15.81
728,United Kingdom,229.0,Total water withdrawal,4253.0,2007.0,8.513
729,United Kingdom,229.0,Total water withdrawal,4253.0,2012.0,8.214
730,United Kingdom,229.0,Total water withdrawal,4253.0,2016.0,8.42
731,Albania,3.0,Agricultural water withdrawal as % of total water withdrawal,4254.0,1990.0,83.33
732,Albania,3.0,Agricultural water withdrawal as % of total water withdrawal,4254.0,2000.0,57.67
733,Albania,3.0,Agricultural water withdrawal as % of total water withdrawal,4254.0,2006.0,39.48
734,Austria,11.0,Agricultural water withdrawal as % of total water withdrawal,4254.0,1990.0,2.627
735,Austria,11.0,Agricultural water withdrawal as % of total water withdrawal,4254.0,1997.0,2.7439999999999998
736,Austria,11.0,Agricultural water withdrawal as % of total water withdrawal,4254.0,2002.0,2.7260000000000004
737,Austria,11.0,Agricultural water withdrawal as % of total water withdrawal,4254.0,2010.0,2.208
738,Belarus,57.0,Agricultural water withdrawal as % of total water withdrawal,4254.0,1995.0,28.69
739,Belarus,57.0,Agricultural water withdrawal as % of total water withdrawal,4254.0,2000.0,24.06
740,Belarus,57.0,Agricultural water withdrawal as % of total water withdrawal,4254.0,2005.0,23.97
741,Belarus,57.0,Agricultural water withdrawal as % of total water withdrawal,4254.0,2010.0,30.43
742,Belarus,57.0,Agricultural water withdrawal as % of total water withdrawal,4254.0,2017.0,30.85
743,Belgium,255.0,Agricultural water withdrawal as % of total water withdrawal,4254.0,1997.0,0.2081
744,Belgium,255.0,Agricultural water withdrawal as % of total water withdrawal,4254.0,2002.0,0.5669
745,Belgium,255.0,Agricultural water withdrawal as % of total water withdrawal,4254.0,2007.0,0.5935
746,Belgium,255.0,Agricultural water withdrawal as % of total water withdrawal,4254.0,2012.0,0.5983
747,Belgium,255.0,Agricultural water withdrawal as % of total water withdrawal,4254.0,2015.0,1.127
748,Bulgaria,27.0,Agricultural water withdrawal as % of total water withdrawal,4254.0,1990.0,29.69
749,Bulgaria,27.0,Agricultural water withdrawal as % of total water withdrawal,4254.0,2002.0,11.28
